Police;MontantAvoir
1000210809;0
1000210810;139
1000210811;232
1000210812;23
1000210813;46
1000210814;11
1000210815;0
1000210816;65
1000210817;0
1000210818;0
1000210819;0
1000210820;0
1000210821;0
1000210822;0
1000210823;0
1000210824;0
1000210825;0
1000210826;0
1000210827;0
1000210828;0
1000210829;0
1000210830;0
1000210831;0
1000210832;40
1000210833;0
1000210834;0
1000210835;0
1000210836;0
1000210837;112
1000210838;0
1000210839;0
1000210841;0
1000210843;0
1000210844;209
1000210846;0
1000210847;0
1000210848;0
1000210849;0
1000210850;69
1000210851;0
1000210852;13
1000210853;1
1000210855;0
1000210856;0
1000210857;0
1000210858;0
1000210859;0
1000210860;0
1000210861;0
1000210862;0
1000210863;19
1000210864;0
1000210865;25
1000210866;20
1000210867;95
1000210868;0
1000210869;0
1000210870;0
1000210871;69
1000210872;0
1000210873;0
1000210874;0
1000210875;0
1000210876;27
1000210877;111
1000210878;0
1000210879;109
1000210880;0
1000210881;0
1000210882;0
1000210883;0
1000210884;0
1000210885;33
1000210886;15
1000210887;0
1000210888;0
1000210889;89
1000210890;72
1000210891;0
1000210892;0
1000210893;0
1000210894;0
1000210895;6
1000210896;0
1000210897;0
1000210898;0
1000210899;0
1000210900;0
1000210901;0
1000210902;0
1000210903;0
1000210904;0
1000210905;10
1000210906;0
1000210907;0
1000210908;0
1000210909;0
1000210910;0
1000210911;0
1000210912;31
1000210913;0
1000210914;0
1000210915;0
1000210916;0
1000210917;0
1000210918;0
1000210919;0
1000210920;0
1000210921;18
1000210922;0
1000210923;0
1000210924;0
1000210925;75
1000210926;0
1000210927;0
1000210928;2
1000210929;0
1000210930;0
1000210931;0
1000210932;81
1000210933;0
1000210934;0
1000210935;8
1000210936;301
1000210937;0
1000210938;17
1000210939;7
1000210940;0
1000210941;0
1000210942;0
1000210943;0
1000210944;0
1000210945;0
1000210946;0
1000210947;4
1000210948;33
1000210949;0
1000210950;0
1000210951;0
1000210952;0
1000210953;0
1000210954;0
1000210955;0
1000210956;0
1000210957;0
1000210958;9
1000210959;0
1000210960;4
1000210961;99
1000210962;0
1000210963;0
1000210964;0
1000210965;0
1000210966;9
1000210967;0
1000210968;0
1000210969;0
1000210970;99
1000210971;58
1000210973;8
1000210974;0
1000210975;0
1000210976;0
1000210977;0
1000210978;0
1000210979;0
1000210980;0
1000210981;48
1000210982;0
1000210983;10
1000210984;68
1000210985;0
1000210986;123
1000210987;0
1000210988;87
1000210989;0
1000210990;0
1000210992;52
1000210993;0
1000210994;0
1000210995;4
1000210996;0
1000210997;31
1000210998;0
1000210999;0
1000211103;0
1000211104;0
1000211105;0
1000211106;0
1000211107;60
1000211109;0
1000211111;0
1000211113;21
1000211114;91
1000211116;0
1000211118;2
1000211123;0
1000211124;0
1000211125;0
1000211126;0
1000211127;0
1000211128;0
1000211130;0
1000211131;87
1000211133;112
1000211134;0
1000211135;0
1000211138;1545577
1000211139;0
1000211140;0
1000211141;0
1000211142;7
1000211143;17
1000211145;104
1000211146;0
1000211147;0
1000211148;0
1000211149;0
1000211150;48
1000211152;0
1000211153;0
1000211154;91
1000211155;0
1000211157;0
1000211158;409
1000211159;83
1000211160;0
1000211161;0
1000211162;148
1000211163;0
1000211164;0
1000211165;0
1000211166;154
1000211167;0
1000211168;0
1000211169;0
1000211171;20
1000211172;0
1000211173;0
1000211174;0
1000211175;0
1000211176;0
1000211177;0
1000211178;0
1000211179;0
1000211180;0
1000211182;0
1000211183;0
1000211184;0
1000211185;6287
1000211186;0
1000211187;0
1000211188;0
1000211189;0
1000211190;0
1000211191;0
1000211194;0
1000211195;0
1000211196;66
1000211197;0
1000211198;0
1000211199;35
1000211200;90
1000211201;0
1000211202;0
1000211203;6
1000211204;0
1000211205;183
1000211206;0
1000211207;0
1000211208;15
1000211209;0
1000211210;198
1000211211;0
1000211212;0
1000211213;0
1000211214;0
1000211215;144
1000211216;8
1000211217;72
1000211218;21
1000211219;0
1000211220;0
1000211221;281
1000211222;0
1000211223;0
1000211224;0
1000211225;10
1000211226;0
1000211227;76
1000211228;124
1000211229;0
1000211230;0
1000211231;2
1000211232;1001
1000211233;0
1000211235;0
1000211236;0
1000211239;22
1000211247;0
1000211259;0
1000211260;0
1000211261;0
1000211262;0
1000211263;0
1000211269;21
1000211270;128
1000211273;0
1000211274;0
1000211275;0
1000211276;0
1000211277;0
1000211278;0
1000211281;0
1000211282;3
1000211283;0
1000211284;0
1000211285;0
1000211286;0
1000211287;0
1000211288;0
1000211289;0
1000211290;0
1000211292;367
1000211293;0
1000211294;0
1000211295;32
1000211296;0
1000211297;0
1000211307;0
1000211308;18
1000211309;0
1000211311;0
1000211313;29
1000211314;47
1000211320;0
1000211322;174
1000211323;178
1000211324;0
1000211325;0
1000211326;0
1000211327;106
1000211328;58
1000211329;0
1000211331;0
1000211341;60
1000211342;0
1000211343;0
1000211344;0
1000211345;0
1000211346;0
1000211347;0
1000211348;6
1000211353;0
1000211354;0
1000211359;0
1000211360;25
1000211363;71
1000211366;0
1000211370;0
1000211478;22
1000211600;0
1000211663;0
1000212162;0
1000212164;128
1000212165;0
1000212166;0
1000212167;0
1000212168;0
1000212169;0
1000212170;0
1000212171;169
1000212173;18
1000212174;27
1000212175;33
1000212176;0
1000212177;0
1000212181;0
1000212182;0
1000212183;0
1000212185;0
1000212186;0
1000212187;0
1000212188;0
1000212189;0
1000212190;0
1000212191;0
1000212193;76
1000212194;241
1000212197;0
1000212198;0
1000212199;225
1000212201;0
1000212202;0
1000212203;0
1000212204;31
1000212205;131
1000212208;0
1000212236;0
1000212804;5
1000212831;0
1000212832;0
1000212833;192
1000212834;0
1000212835;0
1000212922;235
1000212924;0
1000213193;17
1000213194;21
1000213195;0
1000213196;142
1000213197;0
1000213198;0
1000213199;21
1000213200;0
1000213201;0
1000213202;0
1000213203;0
1000213204;0
1000213205;0
1000213206;0
1000213207;0
1000213208;0
1000213209;0
1000213211;0
1000213212;86
1000213213;0
1000213216;0
1000213217;0
1000213218;0
1000213219;0
1000213222;15
1000213223;0
1000213224;0
1000213225;0
1000213227;0
1000213229;0
1000213233;0
1000213236;1682711
1000213237;0
1000213238;0
1000213239;0
1000213241;157
1000213242;0
1000213243;0
1000213244;0
1000213245;0
1000213246;133
1000213247;0
1000213248;0
1000213249;0
1000213251;0
1000213252;0
1000213253;0
1000213254;0
1000213256;7
1000213257;7
1000213258;0
1000213259;0
1000213261;0
1000213263;0
1000213264;0
1000213265;0
1000213267;0
1000213268;0
1000213269;30
1000213865;0
1000214155;5236
1000214156;20
1000214157;0
1000214161;0
1000214164;0
1000214165;134
1000214166;0
1000214167;0
1000214168;0
1000214169;42
1000214172;1694
1000214173;280
1000214174;58
1000214177;0
1000214180;32
1000214183;180
1000214186;26
1000215143;2299
1000215144;0
1000215148;0
1000215150;0
1000215152;255
1000215155;0
1000215157;0
1000215158;86
1000215160;0
1000215161;45
1000215162;0
1000215168;0
1000215169;0
1000215171;0
1000215172;72
1000310001;0
1000310002;0
1000310003;0
1000310004;0
1000310006;12390
1000310007;0
1000310008;170
1000310009;195
1000310010;0
1000310011;26
1000310013;0
1000310014;0
1000310015;0
1000310016;0
1000310017;61
1000310018;0
1000310019;0
1000310020;8
1000310021;183
1000310022;0
1000310023;0
1000310024;98
1000310025;0
1000310026;23
1000310027;0
1000310028;0
1000310029;0
1000310030;0
1000310032;36
1000310033;153
1000310034;179
1000310035;0
1000310036;0
1000310037;124
1000310038;0
1000310039;61
1000310040;0
1000310041;137
1000310042;1
1000310043;1055
1000310044;0
1000310045;0
1000310046;0
1000310047;0
1000310048;21
1000310049;0
1000310050;0
1000310051;0
1000310052;0
1000310053;40
1000310054;893
1000310055;0
1000310056;23
1000310057;259
1000310058;0
1000310059;0
1000310060;56
1000310061;0
1000310062;0
1000310063;0
1000310064;0
1000310065;0
1000310066;0
1000310067;246
1000310068;0
1000310069;24
1000310070;0
1000310071;0
1000310072;252
1000310073;0
1000310074;139
1000310075;0
1000310076;0
1000310077;0
1000310078;0
1000310079;49
1000310080;0
1000310081;44
1000310083;7
1000310084;0
1000310086;8
1000310087;0
1000310088;0
1000310089;0
1000310090;0
1000310091;0
1000310092;0
1000310093;0
1000310094;0
1000310095;0
1000310096;0
1000310097;157
1000310098;0
1000310099;0
1000310100;192
1000310101;0
1000310103;56
1000310105;75
1000310106;0
1000310107;139
1000310108;96
1000310109;124
1000310110;0
1000310111;307
1000310112;23
1000310113;0
1000310114;0
1000310115;0
1000310116;0
1000310117;4499
1000310118;0
1000310119;152
1000310120;8
1000310122;0
1000310123;0
1000310124;122
1000310125;0
1000310126;0
1000310127;0
1000310128;165
1000310129;0
1000310130;0
1000310131;0
1000310132;0
1000310133;0
1000310134;77
1000310135;339
1000310136;94
1000310137;41
1000310138;0
1000310140;0
1000310141;0
1000310142;0
1000310143;0
1000310144;53
1000310145;0
1000310146;0
1000310147;0
1000310148;64
1000310149;0
1000310150;61
1000310151;0
1000310152;0
1000310153;13
1000310154;0
1000310155;0
1000310156;1
1000310158;0
1000310159;225
1000310160;0
1000310161;0
1000310162;0
1000310163;0
1000310164;6
1000310165;0
1000310166;0
1000310167;0
1000310168;3
1000310169;0
1000310170;179
1000310171;23
1000310172;258
1000310173;0
1000310174;0
1000310175;0
1000310176;5806
1000310177;99118
1000310178;85
1000310179;0
1000310180;36
1000310181;140
1000310182;0
1000310183;0
1000310184;10
1000310185;0
1000310186;0
1000310187;0
1000310188;0
1000310189;0
1000310190;133
1000310191;0
1000310193;0
1000310194;0
1000310195;0
1000310196;0
1000310197;16
1000310198;0
1000310199;0
1000310200;47
1000310201;15
1000310202;0
1000310203;0
1000310204;0
1000310205;0
1000310206;0
1000310207;0
1000310208;0
1000310209;0
1000310210;117
1000310211;0
1000310212;0
1000310213;0
1000310214;0
1000310215;0
1000310216;0
1000310217;0
1000310218;0
1000310219;0
1000310220;0
1000310221;61
1000310222;0
1000310223;59
1000310224;0
1000310227;29
1000310228;80
1000310229;6648
1000310230;24
1000310231;0
1000310232;3
1000310233;0
1000310234;0
1000310235;0
1000310236;0
1000310237;0
1000310238;0
1000310239;0
1000310240;0
1000310241;0
1000310242;0
1000310243;0
1000310244;0
1000310245;0
1000310246;0
1000310247;90
1000310248;0
1000310249;0
1000310250;0
1000310251;0
1000310252;0
1000310253;0
1000310254;0
1000310255;0
1000310256;77
1000310257;0
1000310258;0
1000310259;2
1000310260;0
1000310261;0
1000310262;66
1000310263;0
1000310264;275
1000310265;135
1000310266;138
1000310268;10
1000310270;0
1000310271;0
1000310272;0
1000310273;0
1000310274;0
1000310275;0
1000310276;0
1000310277;210
1000310279;114
1000310280;0
1000310281;260
1000310282;0
1000310283;25
1000310284;15
1000310285;0
1000310286;0
1000310287;0
1000310288;0
1000310289;0
1000310290;0
1000310291;0
1000310292;8
1000310293;42
1000310294;30
1000310295;0
1000310296;34
1000310297;86
1000310298;0
1000310299;0
1000310300;1
1000310301;0
1000310302;74
1000310303;0
1000310304;0
1000310305;0
1000310306;84
1000310307;0
1000310308;0
1000310309;215
1000310310;0
1000310311;224
1000310312;0
1000310313;0
1000310315;0
1000310316;0
1000310317;127
1000310318;0
1000310319;548
1000310320;0
1000310321;0
1000310322;0
1000310323;0
1000310324;0
1000310325;86
1000310326;92
1000310328;0
1000310329;0
1000310330;0
1000310332;0
1000310333;0
1000310334;0
1000310335;0
1000310336;35
1000310337;0
1000310338;393
1000310339;0
1000310340;0
1000310341;0
1000310342;238
1000310343;0
1000310344;0
1000310345;16
1000310346;0
1000310347;77
1000310348;0
1000310349;0
1000310350;0
1000310351;85
1000310352;0
1000310353;0
1000310354;0
1000310355;0
1000310356;0
1000310357;0
1000310358;0
1000310359;0
1000310360;0
1000310361;0
1000310362;24
1000310363;0
1000310364;0
1000310365;0
1000310366;132
1000310367;0
1000310368;0
1000310369;14
1000310370;0
1000310371;0
1000310372;0
1000310373;0
1000310374;0
1000310375;0
1000310376;0
1000310377;0
1000310378;0
1000310379;0
1000310380;0
1000310381;0
1000310382;0
1000310383;0
1000310384;0
1000310385;0
1000310386;0
1000310387;0
1000310388;0
1000310389;0
1000310390;0
1000310391;0
1000310392;0
1000310393;0
1000310394;0
1000310395;0
1000310396;0
1000310397;0
1000310398;217
1000310399;0
1000310400;0
1000310402;0
1000310403;141
1000310404;0
1000310405;0
1000310406;0
1000310407;73
1000310408;27
1000310409;28
1000310410;0
1000310411;0
1000310412;9
1000310413;0
1000310414;0
1000310415;0
1000310416;0
1000310417;10
1000310418;0
1000310419;0
1000310420;0
1000310421;0
1000310422;0
1000310423;0
1000310424;0
1000310425;0
1000310426;0
1000310427;0
1000310428;0
1000310429;43
1000310430;0
1000310431;89
1000310432;0
1000310433;0
1000310434;0
1000310435;0
1000310436;267
1000310437;25
1000310438;0
1000310439;0
1000310440;0
1000310441;260
1000310442;11
1000310443;0
1000310444;0
1000310445;0
1000310446;96
1000310447;0
1000310448;56
1000310449;0
1000310450;0
1000310451;0
1000310452;196
1000310453;0
1000310454;2274
1000310455;0
1000310456;0
1000310457;0
1000310458;0
1000310459;0
1000310460;6
1000310461;17
1000310462;0
1000310463;182
1000310464;0
1000310465;0
1000310466;92
1000310467;0
1000310468;0
1000310469;0
1000310470;55
1000310471;0
1000310472;36
1000310473;0
1000310474;53
1000310475;0
1000310476;0
1000310477;0
1000310478;0
1000310479;0
1000310480;0
1000310482;0
1000310483;0
1000310484;32
1000310485;0
1000310486;19
1000310487;0
1000310488;0
1000310489;0
1000310490;85
1000310491;21
1000310492;0
1000310493;0
1000310494;0
1000310495;735
1000310496;0
1000310497;0
1000310498;0
1000310499;0
1000310500;0
1000310501;0
1000310502;0
1000310503;0
1000310504;0
1000310505;0
1000310506;0
1000310507;0
1000310508;0
1000310509;0
1000310510;0
1000310511;0
1000310512;0
1000310513;0
1000310514;0
1000310515;13
1000310516;0
1000310517;0
1000310518;0
1000310519;0
1000310520;0
1000310521;0
1000310523;0
1000310524;0
1000310525;0
1000310526;0
1000310527;0
1000310528;101
1000310529;0
1000310530;0
1000310531;26
1000310532;0
1000310534;27
1000310536;0
1000310537;0
1000310538;0
1000310539;42
1000310540;0
1000310541;0
1000310542;0
1000310543;0
1000310544;0
1000310545;9
1000310546;6
1000310547;26
1000310548;0
1000310549;2
1000310550;17
1000310551;0
1000310553;0
1000310554;7
1000310555;0
1000310556;0
1000310557;135
1000310558;0
1000310559;27
1000310560;0
1000310561;39
1000310562;0
1000310563;0
1000310564;0
1000310565;74
1000310566;69
1000310567;455
1000310568;0
1000310569;0
1000310570;0
1000310572;52
1000310573;0
1000310574;0
1000310575;0
1000310576;18
1000310577;0
1000310578;9
1000310579;0
1000310580;140
1000310581;0
1000310582;0
1000310583;0
1000310584;0
1000310585;0
1000310586;0
1000310587;0
1000310588;0
1000310589;752
1000310590;0
1000310591;310
1000310592;83
1000310593;0
1000310594;25
1000310595;28
1000310596;29
1000310597;0
1000310598;0
1000310599;0
1000310600;0
1000310601;0
1000310602;0
1000310603;0
1000310604;0
1000310605;0
1000310606;0
1000310607;0
1000310608;0
1000310609;0
1000310610;0
1000310611;0
1000310612;87
1000310614;0
1000310615;0
1000310616;0
1000310617;50
1000310618;0
1000310619;0
1000310620;0
1000310621;0
1000310623;74
1000310624;7
1000310625;0
1000310628;0
1000310629;0
1000310630;0
1000310631;0
1000310632;1260
1000310633;0
1000310634;0
1000310635;0
1000310636;7
1000310637;0
1000310638;0
1000310639;0
1000310640;1163
1000310641;0
1000310642;0
1000310643;0
1000310644;0
1000310645;0
1000310646;0
1000310647;0
1000310648;138
1000310649;38
1000310650;24
1000310651;0
1000310652;0
1000310653;0
1000310654;0
1000310655;0
1000310656;0
1000310657;46
1000310658;233
1000310659;672
1000310660;0
1000310661;0
1000310662;0
1000310663;0
1000310664;0
1000310665;0
